Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
1630,APARTA RAYOS.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1631,SEGURO PARA PUERTA.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1632,"TORNILLO ALLEN 1/2"" X 1 1/2"" AC...",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1633,REGULADOR DE OXIGENO.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1634,REGULADOR DE ACETILENO.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1635,MANOMETRO 1-10 in AGUA.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1636,INDICADOR DE PRESION.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1637,REGLETA 8 CONEXIONES.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1638,CARTUCHO VALVULA CBCA LHN.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1639,VALVULA SELECTORA RD-975.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1640,REGULADOR DE PRESION DE AIRE 300 PSI.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1641,"TUBO CONDUIT P. DELGADO 2"" X 3m.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1642,"TORNILLO HEX. 3/4"" X 4 1/2"" GALV. G5.",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1643,"BARRA HUECA 1026 2"" X 1 1/4"" X 5 3/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1644,"BARRA SOLIDA 1045 1 1/8"" X 62 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1645,"BARRA SOLIDA 1045 1 1/8"" X 69"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1646,"FLAPPER CON VASTAGO 1"" X 1"" GR. 60.",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1647,"BARRA HUECA 1026 5 7/8"" X 4 13/16"" X 10 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1648,"BARRA HUECA 1026 5 1/4"" X 3 1/8"" X 5"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1649,"BARRA HUECA 1026 3 1/2"" X 2 1/2"" X 2 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1650,DADO TORX T30.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1651,"MANGUERA 1/2"" INDUSTRIAL.",MTS,HIDRAULICO,GENERICO,NO,SI,SI,NO
1652,"BARRA HUECA 1026 3"" X 2 3/8"" X 12 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1653,"CILINDRO 8"" X 5"" X 160"" VDC1603101102C9.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1654,"TUBING 1/2"".",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1655,16MJ-16FPX90.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1656,"BARRA INOX. 3/4"".",MTS,MAQUINADO,GENERICO,NO,SI,SI,NO
1657,"CONDULET LR 1 1/2"".",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1658,"BARRA HUECA 1026 2"" X 1"" .",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1659,"BARRA HUECA BRONCE 3"" X 1 3/8"" X 14"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1660,"BARRA HUECA BRONCE SAE 64 2 1/2"" X 1 1/2"" X 14"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1661,"BARRA BRONCE 2 7/8"" X 9"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1662,"BARRA HUECA 1026 3"" X 2 3/8"" X 4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1663,"BARRA SOLIDA DE HIERRO COLADO 4"" X 1 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1664,"BARRA HIERRO COLADO 4 1/2"" X 2 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1665,"HIERRO COLADO DURABAR A48 4.""ØEXT. X 3 1/4"" DE LARGO.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1666,"BARRA HIERRO COLADO 2 7/8"" X 4 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1667,"BARRA SOLIDA 1045 1 5/8"" X 5 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1668,"BARRA SOLIDA 1045 3/4"" X 35 9/16"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1669,"BARRA HIERRO COLADO 2 3/4"" X 1 3/16"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1670,"BARRA SOLIDA 1045 8 5/8"" X 5"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1671,"BARRA SOLIDA 1045 8 1/4"" X 4 1/2"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1672,"BARRA BRONCE SAE 64 4"" X 14 1/2"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1673,"PLACA A36 2"" X 10"" X 6"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1674,"PLACA A36 3"" X 10"" X 8"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1675,"PLACA A36 2"" X 7 3/4"" X 7 3/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1676,"BARRA SOLIDA 1045 1 3/4"" X 9 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1677,"BARRA BRONCE SAE 64 1"" X 12"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1678,"BARRA SOLIDA 1045 2"" X 5 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1679,"BARRA BRONCE 2 3/4"" X 7 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1680,"BARRA BRONCE 2"" X 7 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1681,"BARRA SOLIDA 1045 4 1/4"" X 7 3/8"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1682,"BARRA HIERRO COLADO 2 3/4"" X 6"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1683,"BARRA HUECA 1026 5 1/4"" X 4 1/4"" X 4 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1684,BISAGRA TUBULAR 5/8.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1685,"CREMALLERA TOMA DE FUERZA 1 1/2"".",PIEZA,ACCESORIO CRITICO,GENERICO,NO,SI,SI,NO
1686,BALERO 22330-E1.,PIEZA,RODAMIENTOS,GENERICO,NO,SI,SI,NO
1687,"VARILLA DE SUCCION 3/4"" SIN GRADO.",PIEZA,ACCESORIO CRITICO,GENERICO,NO,SI,SI,NO
1688,"MANGUERA 1 1/4"" 3000 PSI MOD EFG3K.",MTS,HIDRAULICO,GENERICO,NO,SI,SI,NO
1689,BANDA C136.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1690,12MP-6FP.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1691,12MP-12FPX45.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1692,"VALVULA CHECK 3/4"".",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1693,8MP-8FPX.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1694,6MP-8FPX.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1695,8MP-8FP90 BRONCE.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1696,JUNTA CAJA DE ENGRANES TITAN.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
1697,"LLANTA DE HULE 5""",PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
1698,KIT DE REFACCIONES PARA TOMA DE FUERZA.,KIT,REFACCIONES,GENERICO,NO,SI,SI,NO
1699,FILTRO DE AIRE PARA SAND BLAST CLEMCO.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
1700,"MANGUERA 2"" X 16"" 3000 PSI EXT. CRIMP. M-M.",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1701,REFACCION PARA VALVULA DIRECCIONAL.,PIEZA,ACCESORIO CRITICO,GENERICO,NO,SI,SI,NO
1702,"FILTRO VESCOR 21-VC-105/SS75 NPT 2 1/2"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1703,FILTRO BALDWIN RS3517.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1704,"CONECTOR LICUATITE 1"".",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1705,CONECTOR CONDUIT 3/4.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1706,"MONITOR FUNDIDO 3/4"".",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1707,"ZAPATA HEMBRA CAL, 14.",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1708,"ZAPATA OJILLO 1/8"" CAL. 22-18.",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1709,"ZAPATA OJILLO 3/8"" .",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1710,"REDUCCION CONDULET 1 1/4"" A 1/2"".",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1711,"REDUCCION CONDULET DE 2 1/2"" A 2"".",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1712,"NYLAMID 5 1/4"" X 4 5/8"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1713,PLACA 2 VENTANAS PARA CONTACTO.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1714,IPR 14 X 26 lb/ft.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1715,GABARDINA IMPERMEABLE CHICO.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1716,GABARDINA IMPERMEABLE GRANDE .,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1717,GABARDINA IMPERMEABLE EXTRA GRANDE.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1718,"BARRA SOLIDA 1045 1"" X 6 3/4"" MATERIAL 1045.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1719,MANGA DE CARNAZA.,PAR,EPP,GENERICO,NO,SI,SI,NO
1720,CABLE CAL. 10 ROJO.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1721,"ESPARRAGO 1 1/4"" X 22"" AC.",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1722,"POLEA 7""   3 RANURAS EN V.",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1723,"CENTRO DE POLEA 1 1/4"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1724,"CENTRO DE POLEA 2 1/4"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1725,ACTIVADOR MEJORADO PARA TIERRA.,CUBETA,ELECTRICO,GENERICO,NO,SI,SI,NO
1726,IMPERMEABILIZANTE.,LTS,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1727,40MP-32FPS.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1728,24MB-24FJX.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1729,"OPRESOR ALLEN 1/2"" X 1/2"" AC .",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1730,"TENSOR 1/4"" X 4"".",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1731,"ARANDELA PLANA 1"" AC.",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1732,"TUERCA HEX. 1"" AC 2H .",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1733,"TUERCA HEX. 1 3/8"" AC.",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1734,"TUERCA UNION 1 1/2""  #3000.",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1735,MOTOR PARA VENTILADOR 12V.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
1736,"TUBO 5"" S/C CED 40.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1737,BALERO PARA TAZA 45280.,PIEZA,RODAMIENTOS,GENERICO,NO,SI,SI,NO
1738,UBM HIDRONEUMATICA SUPER CARRERA.,EQUIPO,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1739,MAROMA PARA CARETA.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1740,"SOLERA 3/8"" X 3"".",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1741,"CUADRADO 1/2"".",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1742,"ARANDELA PLANA 7/16"" AC.",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1743,"TORNILLO HEX. 3/8"" X 2 1/2"" AC..",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
1744,"KIT DE SELLOS DE 8"".",KIT,SELLOS,GENERICO,NO,SI,SI,NO
1745,B. UP RING - NBR/BU 11.500 X 12.000 .,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1746,O'RING - NBR 70 / OR 11.750 X 12.000 X 0.125.,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1747,O'RING - NBR 70 / OR 3.000 X 3.250 X 0.125.,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1748,O'RING - NBR 70 / OR 11.500 X 12.000 X 0.200.,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1749,O'RING - NBR 70 / OR 11.500 X 12.000 X 0.275 (452).,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1750,RODILLERA ACOJINADA SUAVE..,PAR,EPP,GENERICO,NO,SI,SI,NO
1751,PRIMARIO RP-6 ROJO CHAMPION.,KIT,RECUBRIMIENTO,GENERICO,NO,SI,SI,NO
1752,PINTURA PARA SEÑALAMIENTO VIAL COLOR VERDE.,LTS,RECUBRIMIENTO,GENERICO,NO,SI,SI,NO
1753,REDUCTOR PARA RP-6.,PIEZA,RECUBRIMIENTO,GENERICO,NO,SI,SI,NO
1754,"CINTA MASKING 1 1/2"".",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1755,CARBON PARA MARCHA.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
1756,SELENOIDE DELCO 37MT.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
1757,O´RING 2-448 NBR 70 / OR 9.500 X 10.000 X 0.275.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
1758,"27011 CINTA TEFLON 3/4"".",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1759,"TUBO 2"" CED. 160 ACERO AL CARBON.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1760,"TUBO 1/2"" CED. 80 ACERO AL CARBON.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1761,MOTOCARRO 150 CC AZUL LRYHCKZ0L0403992.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1762,O´RING 2-245..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1763,"CARDA CIRCULAR 6"".",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1764,O´RING 2-252..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1765,O´RING 2-223..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1766,O´RING MORN0590030..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1767,O´RING 2-235..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1768,RESPALDO 8-012..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1769,O´RING 2-012..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1770,O´RING 2-015..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1771,O´RING 2-014..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1772,O´RING MORN0150025..,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1773,O'RING 2-0120020.,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1774,"TUBO HONEADO 4"" X 4 1/2"" X 166"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1775,"TUBO HONEADO 4"" X 4 1/2"" X 159"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1776,"TUBO HONEADO 7 1/2"" X 8"" X 90"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1777," BARRA CROMADA ENDURECIDA 1 1/2"" X 166"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1778,"BARRA CROMADA ENDURECIDA 1 1/2"" X 165"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1779,"TUBO HONEADO 8"" X 8 3/4"" X 172"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1780,"BARRA CROMADA ENDURECIDA 2 1/2 "" X 181"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1781,"BARRA CROMADA ENDURECIDA 2 1/2 "" X 171"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
1782,"BARRA DE BRONCE SAE 64 3 1/2"" X 14"" LG.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1783,"BARRA SOLIDA 4140 8"" X 8 3/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1784,"BARRA SOLIDA 1045 |Ø9"" X 2"" LG.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1785,"BARRA SOLIDA HIERRO COLADO A-48 DE|Ø8"" X 4 1/4"" LG.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1786,"BARRA SOLIDA HIERRO COLADO |Ø5"" X 4 1/2"" LG.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1787,"BARRA SOLIDA HIERRO COLADO |Ø5 1/2"" X 3"" LONG.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1788,"BARRA SOLIDA HIERRO COLADO |Ø4"" X 5"" LG.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1789,"BARRA SOLIDA 1045 |Ø6"" X 3"" LG.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
1790,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: VDC150711501.,EQUIPO,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1791,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: VDC15051250C1.,EQUIPO,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1792,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: VDC151200159C1M1.,EQUIPO,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1793,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: VDC15130459C1M1.,EQUIPO,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1794,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: VDCOE1090301035.,EQUIPO,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1795,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: VDCPR062560C1.,EQUIPO,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1796,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: VDC0804003.,EQUIPO,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1797,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: VDC15031259C1.,EQUIPO,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1798,CABLES COLGADORES N/S: VDC171660304C1.,KIT,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1799,POLEA FIJA .,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1800,POLEA VIAJERA .,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1801,"CILINDRO 5"" X 8"" X 160"" VDC1603202102C9R01.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1802,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: 950657.,EQUIPO,EQUIPO,GENERICO,NO,SI,SI,NO
1803,UNIDAD DE BOMBEO MECANICO TIPO TIBEN N/S: 950843.,EQUIPO,EQUIPO,GENERICO,NO,SI,SI,NO
1804,PORTABOQUILLA SAND BLAST NH3.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
1805,EMPAQUE P/CONEXIÓN GARRA.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
1806,EMPAQUE P/CONEXIÓN SAND BLAST.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
1807,"LAMINA ASBESTO COMPRIMIDO 1/16"" (GARLOCK).",cm2,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1808,BOTA DE SEGURIDAD #5.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1809,BOTA DE SEGURIDAD #4.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1810,BOTA DE SEGURIDAD #9.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1811,OVEROL T-38.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1812,CAMISOLA T-42.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1813,CAMISOLA T-46.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1814,CAMISOLA T-44.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1815,CAMISOLA T-40.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1816,CAMISOLA T-38.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1817,PANTALON T-32.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1818,PANTALON T-30.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1819,PANTALON T-34.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1820,PANTALON T-36.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1821,PANTALON T-38.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1822,PANTALON T-40.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1823,PANTALON T-42.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1824,PANTALON T-44.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1825,CAMISA ADMINISTRATIVOS T-G.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
1826,RESINA.,KG,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1827,GOTERO.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1828,"BROCHA 1"".",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
1829,IPR 14 X 10.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1830,IPR 8 X 4 X 10 LB/PIE ASTM A36 X 12 MTS.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1831,DEPOSITO DE ACEITE NS: VDC160020620 C1.,PIEZA,EQUIPO,GENERICO,NO,SI,SI,NO
1832,VASTAGO PARA EMBOLO DE TRABAJO .,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1833,"EMBOLO DE TRABAJO 3 1/2"".",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1834,UNIDAD HIDRONEUMATICA CLASICA MODIFICADA NS: VDC 160020459 C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1835,JAULA DE HNBC No.04 NS: VDC 1719304110 C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
1836,IPR 18 X 6 A-572 G 50 .,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1837,PTR 4 X 6 X 1/4 A-36.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1838,"CANAL 6"" X 2 1/16 X 5/16 A-36.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1839,"CANAL 12"" X 3 3/16 X 3/8 A-36.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1840,PTR 4 X 4 X 3/16 A-36.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1841,PTR 4 X 1/4 A-36.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1842,"PTR 2 1/2"" X 3/16"".",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1843,"PTR 5"" X 3 X 1/4"" A-36.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1844,"SOLERA 2"" X 1/2"" A-36.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1845,"SOLERA 6"" X 1/2""A-36.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1846,"SOLERA 2 1/2"" X 3/16"" A-36.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1847,"PLACA 5/8"" A-36.",KG,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1848,R. WIPER - AU/STEEL/RW 2.500 X 3.000 X 0.312.,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1849,B. UP RING NBR/BU 7.750 X 8.000 SOLID (8-265).,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1850,R/P SEAL - AU/NBR/RP 2.500 X 2.875 X 0.413(PTB 187-2500-375-J1S).,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1851,R/P SEAL - AU/NBR/RP 2.500 X 3.125 X 0.413(PTB 312-2500-375-J1S).,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1852,AQ - 5000 TEFLON NIQUEL 5.000 X 4.384 X 0.288 (APR3-500-AD1).,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1853,AQ-MAQ PARA ESTA CAJA TEFLON NIQUEL 8.000 X 7.160 X 0.375 ,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1854,F-4 8000 X 7.193 X 0.319.,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1855,F-4 5000 X 4.406 X 0.248.,PIEZA,SELLOS,GENERICO,NO,SI,SI,NO
1856,FOCO SP 105 W 127V FRIO.,PIEZA,MANTENIMIENTO,GENERICO,NO,SI,SI,NO
1857,"CODO SOLABLE AC. 4"" 90 CED. 40 LARGO.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
1858,CONTACTO VIS DOBLE ROYER.,PIEZA,MANTENIMIENTO,GENERICO,NO,SI,SI,NO
1859,APAGADOR VISIBLE CUADRADO ROYER.,PIEZA,MANTENIMIENTO,GENERICO,NO,SI,SI,NO
1860,CABLE USO RUDO 2 X 18.,MTS,MANTENIMIENTO,GENERICO,NO,SI,SI,NO
1861,CLAVIJA INDUSTRIAL .,PIEZA,MANTENIMIENTO,GENERICO,NO,SI,SI,NO
1862,"LLAVE PARA TALADRO 1/2"".",PIEZA,MANTENIMIENTO,GENERICO,NO,SI,SI,NO
1863,"MANERAL PARA MACHUELO 1/4"".",PIEZA,MANTENIMIENTO,GENERICO,NO,SI,SI,NO
